Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Tenure Group,Avg Charges per Month,Churn Binary
3090-QFUVD,Female,0.4833333333333334,No,0.0,Reedley,93654,36.636638,-119.421842,0,0.0,Unknown,Yes,0.05409516982107206,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,0.20480404551201012,4.9879316992536456e-05,0.0,0.0,0.0012627053161931433,0.0,Joined,,,0-1yr,0.06062717770034845,0
3091-FYHKI,Male,0.75,No,0.0,Harbor City,90710,33.798266,-118.300237,0,0.0,Offer E,No,0.5042283342155388,Unknown,Yes,DSL,0.25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.33249051833122634,0.0019390584480848596,0.0,0.0,0.0,0.0004275396657723394,Churned,Dissatisfaction,Network reliability,0-1yr,0.20139372822299656,1
3092-IGHWF,Male,0.25,Yes,0.0,San Diego,92130,32.957195,-117.202542,1,0.9295774647887325,Offer A,Yes,0.5607033747483631,Yes,Yes,Cable,0.1,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.7703329119258323,0.7355827575181848,0.0,0.0,0.5874512654406633,0.7523787410783085,Churned,Competitor,Competitor made better offer,5-10yr,0.6928250732400715,1
3094-JOJAI,Male,0.7333333333333334,No,0.0,Maxwell,95955,39.281194,-122.226568,0,0.23943661971830985,Unknown,Yes,0.06013862434303482,Yes,Yes,Fiber Optic,0.225,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.6586599241466499,0.17047503565124184,0.0,0.0,0.024340265801630175,0.138568145612033,Stayed,,,1-2yr,0.5879726416311782,0
3096-GKWEB,Male,0.3833333333333333,Yes,0.0,Bakersfield,93306,35.449881,-118.841442,1,0.23943661971830985,Unknown,Yes,0.6809472802370703,Yes,Yes,Fiber Optic,0.17500000000000002,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8322798145806996,0.20849554502880285,0.0,0.0,0.18988741608258058,0.21979971635394172,Stayed,,,1-2yr,0.7453606917021552,0
3096-IZETN,Female,0.21666666666666667,No,0.0,Lomita,90717,33.794209,-118.317354,0,0.15492957746478872,Offer D,Yes,0.855582276423442,No,Yes,Fiber Optic,0.2,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6919511167298777,0.11564519644719601,0.0,0.0,0.1576374900851391,0.13780133627247296,Churned,Attitude,Attitude of support person,0-1yr,0.605497483546264,1
3096-JRDSO,Female,0.8999999999999999,Yes,0.0,Fallbrook,92028,33.362575,-117.299644,5,0.36619718309859156,Offer C,Yes,0.1812161097658057,Yes,Yes,Fiber Optic,0.3125,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9127686472819215,0.35512203224298816,0.0,0.0,0.08494085908171627,0.3005290945812771,Churned,Competitor,Competitor made better offer,2-4yr,0.8588893190519207,1
3096-WPXBT,Female,0.6833333333333333,Yes,0.3333333333333333,Venice,90291,33.991782,-118.479229,5,0.8450704225352113,Offer B,Yes,0.3493908614631829,Yes,Yes,Fiber Optic,0.21250000000000002,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,0.8824273072060682,0.7480338820224467,0.0,0.6428571428571428,0.3438818932750353,0.6945213346252815,Stayed,,,5-10yr,0.788770206203233,0
3096-YXENJ,Female,0.10000000000000003,Yes,0.0,Danville,94506,37.791481,-121.903253,1,0.9014084507042254,Unknown,Yes,0.5459073309187302,Yes,Yes,Fiber Optic,0.625,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9410029498525074,0.8807378048810903,0.0,0.0,0.555667521601523,0.8548549866963409,Stayed,,,5-10yr,0.8844777986241402,0
3097-FQTVJ,Female,0.06666666666666665,No,0.0,Denair,95316,37.524721,-120.757977,0,0.5633802816901409,Offer B,Yes,0.17913215993064616,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,0.20227560050568902,0.09856153037725224,0.0,0.0,0.1277184748792033,0.11521136491019426,Stayed,,,2-4yr,0.05564148324410073,0
3097-IDVPU,Male,0.5333333333333333,Yes,0.6666666666666666,Los Angeles,90012,34.065875,-118.238728,10,0.25352112676056343,Offer D,Yes,0.16621167095265685,Yes,Yes,DSL,0.1375,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,0.4559629161399073,0.1110500643692586,0.0,0.8571428571428571,0.05554977201531352,0.11389697257878213,Stayed,,,1-2yr,0.3172443303380402,0
3097-NNSPB,Female,0.3833333333333333,No,0.0,Valley Ford,94972,38.339996,-122.935056,0,0.014084507042253521,Offer E,Yes,0.2752022473315022,No,Yes,DSL,0.1375,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.4471133586177834,0.008878518424671508,0.0,0.2857142857142857,0.009076659241094966,0.012504303886425375,Churned,Competitor,Competitor had better devices,0-1yr,0.29523809523809524,1
3097-NQYSN,Male,0.8999999999999999,Yes,0.0,San Jose,95139,37.218705,-121.762429,3,0.014084507042253521,Unknown,Yes,0.056179119656231645,Yes,Yes,Fiber Optic,0.11250000000000002,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,0.7656974294142435,0.017015082009079033,0.0,0.2857142857142857,0.0025871566136182254,0.016775837524805895,Churned,Competitor,Competitor had better devices,0-1yr,0.5983739837398374,1
3097-PYWXL,Female,0.18333333333333335,Yes,0.6666666666666666,New Cuyama,93254,34.956577,-119.750142,1,0.04225352112676056,Unknown,Yes,0.5638292995011025,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,0.20185419300463547,0.00785599242632451,0.0,0.0,0.03525695528343691,0.016038966585153094,Stayed,,,0-1yr,0.06457607433217191,0
3099-OONVS,Male,0.25,Yes,0.3333333333333333,Crockett,94525,38.049292,-122.228415,6,0.33802816901408456,Offer C,Yes,0.7601373739731337,No,Yes,DSL,0.25,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.4913611462284029,0.15922724966942484,0.0,0.0,0.29306186342208834,0.21391730364958367,Stayed,,,2-4yr,0.35397909407665507,0
3104-OWCGK,Male,0.033333333333333326,Yes,0.0,South Dos Palos,93665,36.959731,-120.653519,1,0.8309859154929577,Offer B,Yes,0.6617749417536022,No,Yes,Fiber Optic,0.625,No,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,0.800252844500632,0.6775481721973685,0.0,0.0,0.615916162788587,0.7163367706093143,Churned,Other,Moved,4-5yr,0.7165156794425087,1
3106-ULWFW,Female,0.21666666666666667,Yes,0.0,Fontana,92337,34.049671,-117.468896,0,0.09859154929577466,Offer E,Yes,0.5192327730286878,Yes,Yes,Fiber Optic,0.17500000000000002,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.7517909818794775,0.0757542126824149,0.0,0.0,0.06522845457341989,0.0779998653351457,Churned,Competitor,Competitor had better devices,0-1yr,0.6006968641114983,1
3108-PCCGG,Male,0.9333333333333333,Yes,0.0,Redwood Valley,95470,39.298065,-123.25211,3,1.0,Offer A,Yes,0.3172980340017255,Yes,Yes,Cable,0.0875,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,0.7454698693636747,0.7332197248756634,0.0,0.0,0.37166141023128446,0.6830462356672807,Stayed,,,5-10yr,0.6333785004516712,0
3113-IWHLC,Male,0.08333333333333337,No,0.0,Strathmore,93267,36.141319,-119.129075,0,0.056338028169014086,Unknown,Yes,0.8293245085004315,No,Yes,DSL,0.6125,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5040033712600084,0.03172948052187733,0.0,0.0,0.06373728912666857,0.0434374312744715,Stayed,,,0-1yr,0.3818350754936122,0
3115-CZMZD,Male,0.08333333333333337,No,0.0,Independence,93526,36.869584,-118.189241,0,0.1267605633802817,Unknown,Yes,0.24310941987004492,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,0.2043826380109566,0.022769908207092942,0.0,0.0,0.04062885565061556,0.02926980783448909,Stayed,,,0-1yr,0.06016260162601628,0
3115-JPJDD,Female,0.4,Yes,0.0,Ventura,93003,34.279221,-119.221437,1,0.8169014084507042,Unknown,Yes,0.5857107727702779,No,Yes,Fiber Optic,0.12500000000000003,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.7184997892962495,0.5760499970321806,0.0,0.0,0.5391659081172874,0.613720490540103,Stayed,,,4-5yr,0.602645721372468,0
3118-UHVVQ,Female,0.3666666666666667,Yes,0.0,Calpine,96124,39.672813,-120.456699,8,0.943661971830986,Offer A,Yes,0.3256338333423638,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,0.25115887062789716,0.23587929005770542,0.0,0.0,0.35941100755486793,0.294037290575581,Stayed,,,5-10yr,0.13319669331147094,0
3120-FAZKD,Male,0.0,Yes,0.6666666666666666,El Portal,95318,37.654551,-119.822984,7,0.7464788732394366,Offer B,Yes,0.8353679630223941,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,0.23640960809102404,0.15100963219490446,0.0,0.0,0.6931974328984813,0.3327215662750994,Stayed,,,4-5yr,0.08380436185314238,0
3125-RAHBV,Male,0.08333333333333337,No,0.0,Rocklin,95765,38.823278,-121.281856,0,0.295774647887324,Offer D,Yes,0.4487952686002943,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,0.20480404551201012,0.05577131131227995,0.0,0.0,0.15642109425486994,0.09105011043020243,Stayed,,,1-2yr,0.06930630345264494,0
3126-WQMGH,Female,0.0,Yes,0.0,Yorba Linda,92887,33.884073,-117.732197,6,0.676056338028169,Unknown,Yes,0.561120164715395,Yes,Yes,DSL,0.48750000000000004,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,0.47324062368310155,0.3197077171782872,0.0,0.35714285714285715,0.4299310927198649,0.3858487055427799,Stayed,,,4-5yr,0.36194742705444544,0
3128-YOVTD,Female,0.16666666666666669,Yes,0.6666666666666666,Forbestown,95941,39.531028,-121.24807,6,0.7042253521126761,Unknown,Yes,0.0215855523925828,No,Yes,Fiber Optic,0.8625,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7008006742520017,0.4986248272305159,0.0,0.0,0.039835419791785155,0.3975584829258601,Stayed,,,4-5yr,0.6041356379950354,0
3129-AAQOU,Female,0.5166666666666667,Yes,0.6666666666666666,Trabuco Canyon,92679,33.631119,-117.567346,4,0.25352112676056343,Offer D,Yes,0.7697235432148678,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,0.24947324062368312,0.058109404296305095,0.0,0.0,0.22542531558062284,0.11444648708030564,Stayed,,,1-2yr,0.1096277278562259,0
3130-ICDUP,Female,0.6166666666666667,No,0.3333333333333333,Hercules,94547,37.991259,-122.214945,0,0.014084507042253521,Unknown,Yes,0.07931096282650285,Yes,Yes,Fiber Optic,0.11250000000000002,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.7126000842815001,0.020974252795361623,0.0,0.0,0.003272537005292743,0.016193487358867963,Joined,,,0-1yr,0.745876887340302,0
3131-NWVFJ,Female,0.6166666666666667,Yes,0.0,Pioneer,95666,38.546999,-120.271114,9,0.18309859154929578,Unknown,Yes,0.36543727519391156,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Mailed Check,0.19848293299620734,0.03424215111537635,0.0,0.0,0.08225182159906534,0.05117505901824376,Stayed,,,1-2yr,0.06746308279409324,0
3132-TVFDZ,Male,0.8500000000000001,Yes,0.0,Glendale,91202,34.167926,-118.267539,1,0.7887323943661972,Unknown,No,0.5042283342155388,Unknown,Yes,Cable,0.012500000000000004,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4117151285292878,0.3183609756194887,0.2708768150093135,0.0,0.0,0.24432216314249205,Churned,Attitude,Attitude of support person,4-5yr,0.2914236811541047,1
3133-PZNSR,Male,0.10000000000000003,Yes,1.0,Belmont,94002,37.509366,-122.306132,1,1.0,Unknown,Yes,0.4021147922927199,Yes,Yes,Fiber Optic,0.7125,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.8575642646439107,0.8693590856921679,0.0,0.0,0.4621316219323209,0.8167829995626675,Stayed,,,5-10yr,0.7742676474383792,0
3134-DSHVC,Female,0.5,No,0.0,Stockton,95205,37.965695,-121.260051,0,0.8732394366197184,Unknown,Yes,0.46109057262773573,Yes,Yes,Fiber Optic,0.23750000000000002,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.8596713021491782,0.7729486008602188,0.0,0.0,0.45940862415999234,0.7412638686740306,Stayed,,,5-10yr,0.7891340818170086,0
3137-LUPIX,Female,0.65,No,0.0,Yucca Valley,92284,34.159534,-116.425984,0,0.04225352112676056,Unknown,Yes,0.0,Yes,Yes,Cable,0.21250000000000002,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5764854614412137,0.02906717197740068,0.0,0.0,0.001358411587102648,0.021862468244532363,Stayed,,,0-1yr,0.45969802555168404,0
3137-NYQQI,Male,0.21666666666666667,Yes,0.0,Palmdale,93550,34.536232,-118.082935,2,0.22535211267605634,Offer D,Yes,0.9139328718079099,No,Yes,DSL,0.11250000000000002,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,0.5798567214496417,0.14411381662068626,0.0,0.0,0.23801532115381513,0.18499294631983088,Stayed,,,1-2yr,0.5145453303272528,0
3138-BKYAV,Male,0.7,No,0.0,Kerman,93630,36.727418,-120.123526,0,0.07042253521126761,Unknown,Yes,0.21831041683164604,No,Yes,Fiber Optic,0.3125,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.753055204382638,0.05855208323461386,0.0,0.0,0.02217298186038913,0.05120886043749389,Churned,Attitude,Attitude of service provider,0-1yr,0.6299651567944251,1
3143-ILDAL,Male,0.033333333333333326,No,0.0,El Monte,91732,34.074492,-118.01462,0,0.7746478873239437,Unknown,Yes,0.498393274677092,Yes,Yes,Fiber Optic,0.6125,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8297513695743785,0.6365473736295035,0.0,0.0,0.4393103072689964,0.6293377119884981,Churned,Attitude,Attitude of support person,4-5yr,0.7222830595652895,1
3143-JQEGI,Female,0.55,Yes,0.0,San Diego,92126,32.886925,-117.152162,1,0.16901408450704225,Unknown,Yes,0.3404298771719967,No,Yes,Fiber Optic,0.1,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.7783396544458491,0.14999957602580558,0.0,0.0,0.07156050494875518,0.1374816714218503,Churned,Competitor,Competitor made better offer,1-2yr,0.7459840972036094,1
3144-AUDBS,Female,0.6666666666666666,Yes,0.0,Calexico,92231,32.690654,-115.431225,1,0.07042253521126761,Offer E,Yes,0.11348774012311977,No,Yes,DSL,0.325,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.44795617361989043,0.031286801583568564,0.0,0.0,0.012855513292489606,0.027177982860323996,Churned,Competitor,Competitor had better devices,0-1yr,0.2913666279519938,1
3144-KMTWZ,Male,0.35,Yes,0.0,Whittier,90606,33.976678,-118.065875,8,0.9859154929577465,Offer A,Yes,0.5223586977814271,Yes,Yes,Fiber Optic,0.0625,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.8196375895490939,0.8291875307693037,0.0,0.6428571428571428,0.5821905078397022,0.831919275102875,Stayed,,,5-10yr,0.7448168686918257,0
3146-JTQHR,Male,0.06666666666666665,Yes,0.0,San Bruno,94066,37.624436,-122.430661,3,0.1267605633802817,Offer D,Yes,0.7888958816983359,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,0.19890434049726088,0.021142595490211434,0.0,0.0,0.1214852180738391,0.053302616921330426,Stayed,,,0-1yr,0.048037166085946575,0
3146-MSEGF,Female,0.8666666666666667,Yes,0.0,Paramount,90723,33.897122,-118.164432,1,1.0,Offer A,Yes,0.3956545478037253,Yes,Yes,DSL,0.05000000000000001,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.775811209439528,0.7987860870623527,0.0,0.0,0.4552407704268365,0.7599705398418873,Stayed,,,5-10yr,0.7012324170860756,0
3148-AOIQT,Female,0.06666666666666665,Yes,0.0,Sacramento,95837,38.691607,-121.602284,10,0.9577464788732395,Unknown,Yes,0.9091397871870429,Yes,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,0.24399494310998737,0.21179381486493432,0.0,0.0,0.9611626422488483,0.4636209424631469,Stayed,,,5-10yr,0.10340184147183085,0
3148-BLQJT,Male,0.2333333333333334,No,0.0,Fallbrook,92028,33.362575,-117.299644,0,0.0,Offer E,Yes,0.3191735888533691,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,0.20311841550779605,2.4939658496268228e-05,0.0,0.0,0.0051897497225444345,0.0005685398717871601,Churned,Competitor,Competitor made better offer,0-1yr,0.058768873403019756,1
3154-CFSZG,Male,0.6333333333333333,Yes,0.3333333333333333,Modesto,95351,37.621458,-121.012295,3,0.647887323943662,Unknown,Yes,0.7659724335115806,No,Yes,Fiber Optic,0.225,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.7926675094816688,0.513420279633427,0.0,0.0,0.5550191887985876,0.5701746049975803,Stayed,,,2-4yr,0.6899004126819384,0
3154-HMWUU,Male,0.15000000000000002,Yes,0.0,Winters,95694,38.578604,-122.024579,9,0.8309859154929577,Offer B,Yes,0.6209295249844746,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,0.20648967551622419,0.14700681700625337,0.0,0.0,0.5796095258242072,0.2940894413367097,Stayed,,,4-5yr,0.05765389082462255,0
3156-QLHBO,Male,0.65,No,0.3333333333333333,San Jose,95136,37.270938,-121.851046,0,0.014084507042253521,Unknown,Yes,0.41024219664984224,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,0.19595448798988624,0.0035476664210941635,0.0,0.0,0.013077798824924583,0.005764300887949762,Joined,,,0-1yr,0.09663182346109178,0
3158-MOERK,Female,0.6333333333333333,No,0.0,Hayward,94545,37.62984,-122.120843,0,0.014084507042253521,Unknown,Yes,0.9762429718791811,Yes,Yes,Fiber Optic,0.325,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8428150021070374,0.019315765505359784,0.0,0.0,0.029848007327519094,0.02322225105322325,Churned,Competitor,Competitor offered more data,0-1yr,0.6840882694541232,1
3160-TYXLT,Male,0.30000000000000004,No,0.0,Palmdale,93552,34.557711,-118.029441,0,0.7323943661971831,Offer B,No,0.5042283342155388,Unknown,Yes,DSL,0.275,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.42393594605983986,0.3151063501857257,0.0,0.0,0.0,0.24296720910797975,Stayed,,,4-5yr,0.3185019612999364,0
3161-GETRM,Male,0.7,Yes,1.0,Soledad,93960,36.414216,-121.360597,10,0.46478873239436624,Offer C,Yes,0.38669356351253914,Yes,Yes,Fiber Optic,0.6875,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.7926675094816688,0.3837091157943357,0.0,0.0,0.21046117702906256,0.3619337185458961,Stayed,,,2-4yr,0.718357586937214,0
3161-ONRWK,Male,0.2666666666666667,Yes,0.0,Hydesville,95547,40.557314,-124.081662,4,0.8309859154929577,Offer B,Yes,0.8768385647420696,No,Yes,DSL,0.35,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.5887062789717656,0.4873708063340748,0.0,0.0,0.8070817206826687,0.6288490400416248,Stayed,,,4-5yr,0.4803406891211769,0
3162-KKZXO,Female,0.9333333333333333,No,0.0,Citrus Heights,95610,38.69508,-121.271616,0,0.7605633802816901,Unknown,Yes,0.5857107727702779,Yes,Yes,Fiber Optic,0.012500000000000004,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.01685630004214075,0.672105091730558,0.0,0.0,0.5026122872279798,0.6766780482805566,Stayed,,,4-5yr,0.78591489811002,0
3162-ZJZFU,Male,0.10000000000000003,Yes,0.6666666666666666,Mill Creek,96061,40.331975,-121.460674,5,0.7323943661971831,Unknown,Yes,0.47588661645736857,No,Yes,Fiber Optic,0.625,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8137378845343447,0.5935077579795685,0.0,0.0,0.3981041266938622,0.5831147540413653,Stayed,,,4-5yr,0.7099029211316372,0
3164-AALRN,Male,0.33333333333333337,No,0.0,Greenwood,95635,38.921333,-120.897718,0,0.056338028169014086,Unknown,Yes,0.9118489219727504,No,Yes,DSL,0.25,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,0.6236831015592077,0.04083869078763931,0.0,0.07142857142857142,0.06985014126863048,0.053370219759830674,Churned,Competitor,Competitor had better devices,0-1yr,0.5175842044134726,1
3164-YAXFY,Male,0.6166666666666667,No,0.0,Coulterville,95311,37.722127,-120.110174,0,0.7887323943661972,Offer B,No,0.5042283342155388,Unknown,Yes,DSL,0.35,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4867256637168142,0.39605424674998846,0.0,0.0,0.0,0.3056591842686109,Stayed,,,4-5yr,0.39298653136907313,0
3165-HDOEW,Male,0.4666666666666667,Yes,0.0,Salida,95368,37.713152,-121.08739,1,0.0,Unknown,Yes,0.2793701470018214,No,Yes,DSL,0.05000000000000001,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4201432785503582,0.00323592068989081,0.0,0.0,0.004600075601779422,0.0028708994001387673,Churned,Other,Don't know,0-1yr,0.2980255516840883,1
3166-PNEOF,Female,0.6333333333333333,No,0.0,Walnut Creek,94596,37.900662,-122.052782,0,0.8450704225352113,Offer B,Yes,0.06284775912874224,Yes,Yes,Cable,0.275,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.7623261694058154,0.6428695770583075,0.0,0.0,0.08493468448359308,0.5233799201877025,Stayed,,,5-10yr,0.6603111136497782,0
3167-SNQPL,Male,0.8666666666666667,Yes,0.3333333333333333,Pine Valley,91962,32.800671,-116.483363,9,0.5211267605633804,Unknown,Yes,0.5586194249132036,Yes,Yes,Fiber Optic,0.3125,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,0.8862199747155499,0.46412080970092867,0.0,0.0,0.3320081410841336,0.46223218700938445,Stayed,,,2-4yr,0.7869429671740327,0
3170-GWYKC,Female,0.18333333333333335,No,0.0,Vernalis,95385,37.609095,-121.263381,0,0.8309859154929577,Unknown,Yes,0.4456693438475549,No,Yes,Fiber Optic,0.5750000000000001,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9182469447956173,0.7752305796126273,0.0,0.0,0.4238244151760262,0.7318999097869092,Stayed,,,4-5yr,0.8378242353852111,0
3170-NMYVV,Female,0.30000000000000004,Yes,0.0,Compton,90222,33.912246,-118.236773,5,0.6901408450704226,Offer B,Yes,0.5304861021385494,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,0.20353982300884957,0.11360014445050201,0.0,0.0,0.41601354855018596,0.21704152054313125,Stayed,,,4-5yr,0.04499883855981415,0
3173-NVMPX,Female,0.5333333333333333,Yes,1.0,Newport Beach,92663,33.62251,-117.927024,1,0.11267605633802817,Unknown,Yes,0.45567230305632084,Yes,Yes,DSL,0.25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4997892962494732,0.06001728817126962,0.0,0.0,0.0649073754710138,0.06571160080547044,Stayed,,,0-1yr,0.3894437991998968,0
3173-WSSUE,Female,0.04999999999999999,Yes,0.6666666666666666,Canoga Park,91304,34.224377,-118.632656,5,0.9859154929577465,Unknown,Yes,0.43483280470472513,No,No,Unknown,0.23750000000000002,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,0.1997471554993679,0.17407258138932852,0.0,0.0,0.4901272498228818,0.2870597118875187,Stayed,,,5-10yr,0.0572966252801361,0
3174-AKMAS,Female,0.7,Yes,0.0,Hume,93628,36.807595,-118.901544,1,0.6338028169014085,Unknown,Yes,0.740339850539118,No,Yes,DSL,0.05000000000000001,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.5747998314369995,0.3727980152022183,0.0,0.0,0.525742331797464,0.4521081790665531,Stayed,,,2-4yr,0.4798969853052568,0
3174-RKMOW,Male,0.08333333333333337,Yes,1.0,Glendale,91201,34.17051,-118.289463,8,0.47887323943661975,Unknown,Yes,0.9754093919451171,Yes,Yes,Fiber Optic,0.8875000000000001,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9603876949009692,0.46917732546104707,0.7159047554927175,0.0,0.5219079063629606,0.522471144887292,Stayed,,,2-4yr,0.8761307449809191,0
3177-LASXD,Female,0.4,No,0.0,Westmorland,92281,33.03679,-115.60503,0,0.0,Unknown,Yes,0.8107773549675112,No,Yes,Cable,0.1375,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.6350611040876527,0.006415727148165015,0.0,0.0,0.012472688208851586,0.007796249062300342,Churned,Dissatisfaction,Poor expertise of phone support,0-1yr,0.5349593495934959,1
